company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
/organization/chatosity,/funding-round/cd8b927e703e6f95f97ce9a652c16b24,angel,,25/05/2014,0
/ORGANIZATION/CHATOUS,/funding-round/9274b345bd865e73104c7492d7138edf,seed,,17/12/2014,2100000
/organization/chatsim,/funding-round/ad848742309d31314b2e18802c17992f,angel,,19/05/2015,1200000
/ORGANIZATION/CHATSTAT,/funding-round/0370e2ec0d1d9b720babc894ca59cfad,angel,,30/01/2009,500000
/organization/chatterblock,/funding-round/29e2f71d82c2293de02279b0ea46b446,angel,,06/09/2011,500000
/ORGANIZATION/CHATTERBOX-ANALYTICS,/funding-round/0457e0bedfdd0c6c6c467f0ed01f8528,grant,,01/09/2012,79248
/organization/chatterbox-analytics,/funding-round/9bd3b78182e4dd804a0c0588ef1cd323,grant,,01/07/2012,172196
/ORGANIZATION/CHATTERFLY,/funding-round/326bbf01483ca600142b6ed76a61c67d,seed,,01/02/2011,1000000
/organization/chattering-pixels,/funding-round/979b98773c54eeb1897602fca1251e09,venture,,15/08/2005,109000
/ORGANIZATION/CHATTERMILL,/funding-round/cc60259dc0a4ea296cf410824b110bdd,venture,,01/06/2015,
/organization/chatterous,/funding-round/5350359709e57c7656716ca98f911c9a,seed,,01/01/2008,
/ORGANIZATION/CHATTERPLUG,/funding-round/e6c352704445a85eaab6efc644cc226a,seed,,20/11/2013,
/organization/chatty,/funding-round/842da35ac1f1d080134dd50299ee553c,seed,,10/12/2013,100000
/ORGANIZATION/CHATVENTURE,/funding-round/187c36f641a6c5db55d75d03d89f1381,angel,,01/09/2009,1145120
/organization/chatwala,/funding-round/c5fcd83d817165129397c5a00e223ffc,seed,,19/03/2014,625000
/ORGANIZATION/CHATWORK,/funding-round/6b1fa3a89a10316a024834dd16759a00,venture,A,27/04/2015,2500000
/organization/chatx,/funding-round/2c9c32ec8b101590e5b5524613a8fbc0,seed,,10/01/2014,200000
/ORGANIZATION/CHAUF4U,/funding-round/4fad073cf2b566a09e50a59a0b0ae20a,equity_crowdfunding,,27/10/2014,
/organization/chauffeur-prive,/funding-round/1ab323f32004be6fdcf39af1d1e47a15,undisclosed,,01/08/2014,
/ORGANIZATION/CHAYAMUNI,/funding-round/7d84bbd2a98667514393ec91ffc53de5,seed,,10/02/2012,40000
/organization/cheap-data-communications,/funding-round/3c99d93372da4efc74e170fbed927441,undisclosed,,17/12/2013,
/ORGANIZATION/CHEAP-FLIGHTS-FINDER,/funding-round/b8b64ce1edfed73f7818ece752e8d067,seed,,20/05/2008,30000
/organization/cheasapeake-bay-roasting-company,/funding-round/62d231c93b702cd7f5cfb1e99547b8b6,venture,B,19/06/2012,400000
/ORGANIZATION/CHEC-PR,/funding-round/00d4709d4bc816ac81f89d8fc47b4903,equity_crowdfunding,,01/07/2015,0
/organization/check,/funding-round/e6077f0014cbf763cd2e538e54b32c08,seed,,01/02/2015,1337
/ORGANIZATION/CHECK-CAP,/funding-round/6d47ec9071819044e559051e2456e514,debt_financing,,19/10/2014,12000000
/organization/check-cap,/funding-round/815c4ad4c03a0d5b1db9f59ca6775264,undisclosed,,24/03/2011,9877704
/ORGANIZATION/CHECK-IM-HERE,/funding-round/b0c669fc28a5653ed3fb20d44e5d8644,seed,,01/05/2014,
/organization/check-point,/funding-round/8f47112e49ed62378d76600fad25234a,undisclosed,,01/01/2014,
/ORGANIZATION/CHECK-T,/funding-round/6d4042afadd1b662b6058da7a19eab21,seed,,14/07/2014,
/organization/check24,/funding-round/516b5e08e3b02f43b09cc6fbb80badb9,undisclosed,,15/04/2005,
/ORGANIZATION/CHECK4CANCER-LTD,/funding-round/2819badf772a48095c46b8307305c084,equity_crowdfunding,,13/09/2015,853258
/organization/checkbonus,/funding-round/d69abdc02c3c15acc3e8a259a6f91e56,seed,,18/07/2013,
/ORGANIZATION/CHECKD-AS,/funding-round/a8097d89b15ea532d7b0caaf9214c2d7,seed,,30/04/2014,100000
/organization/checkd-as,/funding-round/cfbf940d5ab7270766de60359d93d925,seed,,01/02/2015,200000
/ORGANIZATION/CHECKD-IN,/funding-round/46479cf37a682b0f3ce27fe01c5c1944,seed,,01/11/2012,300000
/organization/checkd-in,/funding-round/68b0847598df4ff16f7249cf44a725a0,seed,,25/02/2014,170000
/ORGANIZATION/CHECKD-IN,/funding-round/83fe9aac95b77152e03a652e3f7832df,seed,,13/09/2011,1000000
/organization/checkd-in,/funding-round/c801c1dc13bc3b0a48c1f6312389c865,seed,,01/09/2013,300000
/ORGANIZATION/CHECKFRONT,/funding-round/211a31f87b1417d6eb0fe51c29e2a381,seed,,11/03/2015,1000000
/organization/checkinon-me,/funding-round/6782da1ad903f3ef6de4cb73af686b89,seed,,17/04/2012,50000
/ORGANIZATION/CHECKINON-ME,/funding-round/7bfc9b8dab61ad31cf0921473c9bf288,seed,,01/04/2012,20000
/organization/checkinpage,/funding-round/c3457d9d5aeb10dfb4eb56672e9e6d20,debt_financing,,01/01/2011,100000
/ORGANIZATION/CHECKIO,/funding-round/aa755a168bc58fd9c9d7b405512d9f47,seed,,10/01/2014,750000
/organization/checkmarx,/funding-round/205ddbda8328da0dd2ebb6e51ef7f7d0,venture,A,10/10/2011,
/ORGANIZATION/CHECKMARX,/funding-round/38f6f398e4e3313f040596250218ad09,venture,B,12/11/2013,8000000
/organization/checkmarx,/funding-round/8fa3caf20762a2e5cfdb87f546c35c11,venture,C,25/06/2015,84000000
/ORGANIZATION/CHECKMATE-PHARMACEUTICALS,/funding-round/57b6bd5371ef3bebffefd46861271516,venture,A,12/08/2015,20000000
/organization/checkout-ru,/funding-round/7bd302f4c4130437e5a5a4eb3b742207,seed,,10/09/2013,
/ORGANIZATION/CHECKOUT10,/funding-round/dc51df3a254d6e38f61d52822b71480f,seed,,19/12/2011,40000
/organization/checkoutsmart,/funding-round/a984a882fde7898670d55d2fbf842ad0,seed,,04/11/2014,2396606
/ORGANIZATION/CHECKPASS-BUSINESS-SOLUTIONS,/funding-round/fd5c1a5aa197e363de578b66070c69ea,equity_crowdfunding,,07/08/2014,
/organization/checkphone-technologies,/funding-round/1c4506394e6c08333e4c1522ea2209ba,venture,,01/01/2007,10200000
/ORGANIZATION/CHECKPOINT-HR,/funding-round/4c189c3ff711ccb84aac537a8ccb6e6d,venture,,05/08/2008,7600000
/organization/checkpoint-hr,/funding-round/bec8b335e73aa803e7e8e64d2b4ff3e7,venture,,11/12/2009,2500000
/ORGANIZATION/CHECKPOINT-SURGICAL,/funding-round/1a226200f7eacd191a34d1c25425a1d2,venture,A,10/11/2009,1100000
/organization/checkpoint-surgical,/funding-round/654045c3d49ddb63e54fa79f5d9fd5fc,venture,B,28/07/2014,7466166
/ORGANIZATION/CHECKPOINT-SURGICAL,/funding-round/ac8767ac1ee2095beba8137db4c087d3,venture,A,29/06/2010,250000
/organization/checkpoints,/funding-round/5dcdf166485b286faa866a1d88118b3f,venture,A,01/08/2010,1000000
/ORGANIZATION/CHECKPOINTS,/funding-round/96c243c961a15080edd83aa3b590ae85,venture,A,01/05/2010,1000000
/organization/checkr,/funding-round/7f4529b23b4c727582ca3c436e4b2c1e,venture,B,13/10/2015,30000000
/ORGANIZATION/CHECKR,/funding-round/963684889cda99714700866641af28ba,venture,A,14/10/2014,9000000
/organization/checkr,/funding-round/f2dcf4d7dbdc07b9d246df608137f85b,seed,,16/07/2014,120000
/ORGANIZATION/CHECKSTER,/funding-round/773e3f29420eb884ceabd09e2a2e8457,venture,A,09/07/2015,
/organization/checkventory,/funding-round/8f32cc382da0a67f0b4b61297e045bd2,seed,,25/11/2014,62143
/ORGANIZATION/CHECKVENUES,/funding-round/d914b9d62cc1671d894e76ed9b29102a,seed,,01/06/2011,20000
/organization/checkvenues,/funding-round/f74afac2bb2b9afb6b4ac57778e1a6eb,seed,,01/05/2013,20000
/ORGANIZATION/CHEDDAR-UP,/funding-round/16cf6e661584fa7b253dd76624715037,seed,,24/11/2014,
/organization/cheddar-up,/funding-round/5d88891d08cf4d07e3a0ce737859e348,seed,,09/04/2015,725000
/ORGANIZATION/CHEEKI-BRAND,/funding-round/610497cc1d74eb3f9aed695f282d4838,debt_financing,,15/05/2015,172000
/organization/cheerapp,/funding-round/d20bb4a4db18998878c780467c126530,seed,,10/06/2014,220000
/ORGANIZATION/CHEERS,/funding-round/aa44f9fd1a4484e1a1b84052bae4b5c8,venture,A,05/03/2013,2500000
/organization/cheers-2,/funding-round/e82bec5df37b085d136ef611a56ac507,seed,,30/04/2014,250000
/ORGANIZATION/CHEERS-IN,/funding-round/d615f0e3d1fa9d32841636361a41437a,seed,,01/01/2013,150000
/organization/cheerz,/funding-round/179675910821a31a75126f27ad76d8d9,angel,,21/07/2015,225000
/ORGANIZATION/CHEERZ-2,/funding-round/64a719aadbdda9cfff299e2521fc4d00,venture,A,18/06/2015,6790377
/organization/cheetah-medical,/funding-round/80f77805b036d0c2bef4c287c5612f21,venture,C,06/06/2014,5000000
/ORGANIZATION/CHEETAH-MEDICAL,/funding-round/96b573139ba65a400cc7569de1103d8e,venture,B,06/04/2010,20000000
/organization/cheetah-medical,/funding-round/b0e66efc375f5504e30ff2d326eb348f,venture,C,24/02/2014,28849535
/ORGANIZATION/CHEF,/funding-round/14fc0c73bd94ec671e5cc3f5834e4756,venture,A,24/04/2009,2500000
/organization/chef,/funding-round/916ef47bba0d92d1c8b39fb71d4ea16e,venture,D,09/12/2013,32000000
/ORGANIZATION/CHEF,/funding-round/b2cda5cb4129a7fc455bbf6d07e89ca2,venture,C,25/03/2012,19500000
/organization/chef,/funding-round/d223b3d10dd34da0101a9f9ad99e6066,venture,E,09/09/2015,40000000
/ORGANIZATION/CHEF,/funding-round/d2461c4fd2a108ac424945aa909e7f61,venture,B,21/06/2010,11000000
/organization/chef-d,/funding-round/dbfab138fbc4b99ee8e0977320708004,venture,A,22/05/2015,5250000
/ORGANIZATION/CHEF-DOVUNQUE,/funding-round/7325645239583d945b370e628d4ccf6a,seed,,21/10/2013,1543920
/organization/chef-s-basket,/funding-round/b4d86bd15405c6a70ebbf724befc214a,venture,A,10/11/2015,6000000
/ORGANIZATION/CHEF-S-PLATE,/funding-round/00c15c3623404fd263c83cc324fa4fa0,seed,,14/10/2015,2000000
/organization/chef-s-plate,/funding-round/79d54a1f21eeeaab6e0f1d5d0ab75d5b,seed,,01/12/2014,
/ORGANIZATION/CHEF-SURFING,/funding-round/ad4a1ec3ee8f49e252ed3d71bf966760,seed,,11/04/2012,40000
/organization/chefhost,/funding-round/089a0abfd882d4042576c94c26911561,seed,,01/07/2014,
/ORGANIZATION/CHEFMARKET-RU,/funding-round/9cc0308cffb361bf93ddfb4de5dc1f67,seed,,15/12/2013,
/organization/chefmarket-ru,/funding-round/d560cebe14c0630c19f3ef8c3374a86d,venture,,19/11/2015,5000000
/ORGANIZATION/CHEFS-FEED,/funding-round/165752aa822f454a638432655f079e7a,convertible_note,,01/11/2012,1135000
/organization/chefs-feed,/funding-round/1dba51db60dbc6dadc9e9cad6583ae90,convertible_note,,01/01/2014,1525000
/ORGANIZATION/CHEFS-FEED,/funding-round/adca195749ae9ace84684723fbe75e5b,venture,A,26/02/2015,5000000
/organization/chefs-feed,/funding-round/f08a7c47685b2b9e1b573dabc8f8f5cf,seed,,01/06/2013,850000
/ORGANIZATION/CHEFSCLUB,/funding-round/cd27dbd90a08f65b724e0e81b0103d67,venture,A,24/03/2015,1000000
/organization/chegg,/funding-round/05e9772efbddb1257ddf611aa96c271b,venture,A,01/01/2007,2200000
/ORGANIZATION/CHEGG,/funding-round/141b66fd90715b890d4bee8959e08d01,venture,F,09/03/2012,25000000
/organization/chegg,/funding-round/289ee20d591692205eb925ca548e4f24,venture,,01/04/2012,2400000
/ORGANIZATION/CHEGG,/funding-round/2e90e129a4fb5aff82ed221e496282f8,venture,C,17/12/2008,25000000
/organization/chegg,/funding-round/372cfb16b8d8c2d15dbbe041b28c90a3,venture,B,15/06/2008,4700000
/ORGANIZATION/CHEGG,/funding-round/3a866106adf11ead98d5fc653e29d371,debt_financing,,19/11/2009,30000000
/organization/chegg,/funding-round/7ae0c903cb57365ad5483fd4b457975e,debt_financing,,19/11/2009,25000000
/ORGANIZATION/CHEGG,/funding-round/d80bfaa7002c6a55eedd21724a06575e,venture,,17/07/2011,6003690
/organization/chegg,/funding-round/d844eafdb51c0de3871adc8d473a3184,venture,E,27/09/2010,75000000
/ORGANIZATION/CHEGG,/funding-round/da5f77686cabe3007417895ba74a5118,venture,D,19/11/2009,57000002
/organization/cheggin,/funding-round/373affe861fade6f8e4fb2395ac3fa44,seed,,01/01/2014,
/ORGANIZATION/CHEGONGFANG,/funding-round/070a62487f6700e131b2776ea2554ca3,venture,A,01/04/2013,1623640
/organization/chegue-l,/funding-round/433694a6484dbc3ce545666c80e75bfd,convertible_note,,01/06/2013,42151
/ORGANIZATION/CHEGUE-L,/funding-round/cf613c2ed53b74b85b8a7afafeda1773,venture,,01/08/2013,52785
/organization/chekkt-com,/funding-round/cf5f2290a1582c5be21616401d7ba293,undisclosed,,10/07/2015,
/ORGANIZATION/CHEKKT-COM,/funding-round/f20fe8dffaa3cdf7b7ff2779e2f0865d,seed,,22/07/2013,1250000
/organization/chelaile,/funding-round/681a253c68bcba187e23bd8506b8eb1c,venture,A,10/09/2014,5000000
/ORGANIZATION/CHELAILE,/funding-round/a4aa0868fdfd0a88e2a65831927605ae,venture,B,03/06/2015,15000000
/organization/chelazo,/funding-round/b3abbfbe072e1d1ba219ea20ed314efb,equity_crowdfunding,,16/01/2015,
/ORGANIZATION/CHELEXA-BIOSCIENCES,/funding-round/bd4a0ace80c128cbfe55469c5d42a2cc,equity_crowdfunding,,28/01/2014,
/organization/chelsea-therapeutics-international,/funding-round/18b502cae1d19d5501dde75d9e6a2ae3,venture,,26/02/2010,16820000
/ORGANIZATION/CHELSEA-THERAPEUTICS-INTERNATIONAL,/funding-round/539e049b1a66e8d13ca9f6153e81fe53,post_ipo_equity,,18/11/2013,7700000
/organization/chelsea-therapeutics-international,/funding-round/b7a6252b4d3bce444a52e24e87300b2d,venture,A,12/01/2005,14500000
/ORGANIZATION/CHELSEA-THERAPEUTICS-INTERNATIONAL,/funding-round/fae1fe1f00d7d693cad6c4aa7fe32871,post_ipo_debt,,14/07/2015,400000
/organization/chelsey-henry,/funding-round/efa8ce0e062b62532afe3c97e2f8204f,venture,B,27/12/2006,1200000
/ORGANIZATION/CHELSIO-COMMUNICATIONS,/funding-round/028fc115d80f24bdba813f3c97190a35,venture,E,03/01/2008,25000000
/organization/chelsio-communications,/funding-round/88da3eece2c8d211c9157c77f62bbee6,venture,C,18/01/2005,25000000
/ORGANIZATION/CHELSIO-COMMUNICATIONS,/funding-round/abedb33fbee48f1449fa7e1ba3342c64,venture,D,19/06/2006,12000000
/organization/chelsio-communications,/funding-round/be65ececdff15f9094ecb6a050374d78,venture,F,16/11/2009,17000000
/ORGANIZATION/CHEMAYI,/funding-round/51591119b85796253d95ca70a94cc825,venture,A,22/04/2015,20000000
/organization/chemayi,/funding-round/b9a19b054090ff631324767cfe6d756d,seed,,22/10/2013,2000000
/ORGANIZATION/CHEMCLIN,/funding-round/0ae578d8629c8a4c10c66af6402a89c1,venture,A,07/05/2007,5000000
/organization/chemclin,/funding-round/93b22dd1eef53755b3dd8aa6a7499877,venture,B,01/10/2008,16500000
/ORGANIZATION/CHEMDAQ,/funding-round/b5c3749cce8b7ef2dafdf1aefedfc515,venture,,25/05/2007,120000
/organization/chemisense,/funding-round/9a0e6c4e7a286519b172ddc606c58976,convertible_note,,01/01/2015,640000
/ORGANIZATION/CHEMISENSE,/funding-round/a16d69dcf2ab17c320bb88e4028cef20,seed,,13/01/2014,25000
/organization/chemistdirect,/funding-round/a2b3b3e79fdf6cc85e586be96d3af02b,venture,,03/07/2013,10000000
/ORGANIZATION/CHEMISTRY-2,/funding-round/57fe69a1e3734e8bc72043af17156c36,seed,,03/02/2015,500000
/organization/chemistry-2,/funding-round/cf7b352cddc72404c09bc50f1be3ad7e,angel,,01/06/2014,500000
/ORGANIZATION/CHEMO-BEANIES,/funding-round/5341cd9c20e623212decc1091ce82e20,grant,,21/01/2014,250000
/organization/chemocentryx,/funding-round/49cf042f2947525f7e868685e485e506,venture,C,24/08/2006,17700000
/ORGANIZATION/CHEMOCENTRYX,/funding-round/b477d2d5dd1dd74db0331388f0ab186b,venture,D,22/03/2007,29840000
/organization/chemocentryx,/funding-round/b6a7f604ae3cca58f77074c02fb812d3,venture,B,17/06/2004,33000000
/ORGANIZATION/CHEMREC,/funding-round/cde3758972e3f9c80cc9744c1991b0c6,venture,,27/11/2008,
/organization/chenal-media,/funding-round/756f6aeb5a173908ed9c4c7004a2fc99,venture,B,24/08/2012,7000000
/ORGANIZATION/CHENAVARI-INVESTMENT-MANAGERS,/funding-round/5909493947c69b5ef375a81dadcd85d9,undisclosed,,07/10/2015,
/organization/chengdu-everimaging-technology,/funding-round/a9ea5cee05db499003a783dbd9986af9,venture,A,01/02/2012,1583949
/ORGANIZATION/CHENGDU-EVERIMAGING-TECHNOLOGY,/funding-round/c692f9c16e25535786cd45848ff2dc73,undisclosed,,01/09/2013,
/organization/chengdu-jule-game,/funding-round/16e3ea0b5cf2653e41fc2d208a2b1498,venture,A,01/02/2014,1647446
/ORGANIZATION/CHENGDU-SANTAI-ELECTRONICS-INDUSTRY,/funding-round/460cf3d95e8fbeb895a76b956fb2ff69,venture,,01/06/2007,
/organization/chengdu-tinman-tech,/funding-round/7a380d1a6f1b26372675633552e22693,angel,,01/04/2012,158730
/ORGANIZATION/CHENGDU-TINMAN-TECH,/funding-round/ec170882e63d6db7c8f7dca671a57509,seed,,01/09/2013,
/organization/chenghai-technology,/funding-round/162e3254b4c28a841281afec661590f3,venture,A,01/05/2007,
/ORGANIZATION/CHENGUANG-BIOTECH-GROUP-CO-LTD,/funding-round/c4fb292e2b629cd086846c27570919d1,venture,A,01/09/2009,7174231
/organization/cheqroom,/funding-round/9c4a4cb9328eb723e0c70169a0eca6e7,seed,,02/09/2014,262634
/ORGANIZATION/CHEQUED-COM,/funding-round/0236e3a53cff16bb516a0182726bfbba,angel,,01/01/2009,250000
/organization/chequed-com,/funding-round/3fd0464adb1668811ed0eeca0a38dfe8,venture,A,02/07/2014,2450030
/ORGANIZATION/CHEQUED-COM,/funding-round/e6b34d524e7725b55cb3a3314c5f7226,angel,,01/01/2009,250000
/organization/cherrish,/funding-round/d04d29669e7878242f834c2d574c81f6,venture,,31/03/2009,332500
/ORGANIZATION/CHERRY,/funding-round/47e43c6300c31a892f7a2b80085d682d,angel,,08/11/2011,750000
/organization/cherry,/funding-round/ce3215f4149d29398a6f03278cc28879,venture,A,17/04/2012,4500000
/ORGANIZATION/CHERRY-BIRD,/funding-round/128d7fe214b5948af675610ebc30cc36,seed,,01/10/2013,30000
/organization/cherry-bird,/funding-round/1a5d5567966bf1f37fde709570224fe0,seed,,01/10/2013,29084
/ORGANIZATION/CHERRY-BIRD,/funding-round/89772033b0cce996f0b40bb2b5852a43,seed,,01/05/2012,81271
/organization/cherry-blossom-bakery,/funding-round/482c15474b3bf20c5c386a4a76f940b5,venture,,24/09/2013,
/ORGANIZATION/CHERRY-BLOSSOM-BAKERY,/funding-round/7c849c4c44333277cc5896e89e73beee,venture,,10/04/2013,
/organization/cherry-blossom-bakery,/funding-round/9565df35196ef061a0af063ac3b8944f,seed,,20/03/2013,
/ORGANIZATION/CHERRY-BLOSSOM-BAKERY,/funding-round/a9d4677589725b7cf205b214b00e343f,venture,,28/02/2014,
/organization/cherry-blossom-bakery,/funding-round/d33b5a26b16c8ee180c24b76c46dcd6b,venture,,17/06/2013,
/ORGANIZATION/CHERRY-BUGS,/funding-round/0b7e2222927eb726f3827e288ee3f564,angel,,24/02/2014,470000
/organization/cherry-tree-dental,/funding-round/3ff1663cee9c90d139ab6f711b37a2f6,debt_financing,,14/07/2015,400000
/ORGANIZATION/CHERRY-WORKS,/funding-round/8cd2368cb59b375777037aa4c3d8d9bc,venture,,14/12/2009,
/organization/cherwell-software,/funding-round/3bf671f81e2646bba084c6a9a2f8772b,venture,,07/04/2015,3170695
/ORGANIZATION/CHERWELL-SOFTWARE,/funding-round/6ae75060fc9ff9a51f4413f7e9610ccd,venture,,27/11/2012,25000000
/organization/chesapeake-perl,/funding-round/a1568e80f2637630f9c5d4d6bbb6500b,debt_financing,,26/01/2010,265000
/ORGANIZATION/CHESAPEAKE-THERAPEUTICS,/funding-round/2492656e7dcd587398177c73e78aa7c4,venture,,21/07/2015,1265000
/organization/chess-ix,/funding-round/cc29eaa6de376a203f0ba9f9a49f7144,undisclosed,,01/06/2011,
/ORGANIZATION/CHESS-PAYMENT-TECHNOLOGY,/funding-round/0bc8e8da8a9927915a3fec6a34eb476b,undisclosed,,05/09/2011,
/organization/chess-vision,/funding-round/1bdd46758cf50b95350b9c6c6850d707,venture,,01/01/2014,500000
/ORGANIZATION/CHESSCUBE-COM,/funding-round/69598b20df9801e9a410f98abbb72c97,venture,,11/08/2009,1250000
/organization/chesson-laboratory-associates-in,/funding-round/442f81ed4e15004a573ed5385c59f51b,debt_financing,,28/02/2014,271923
/ORGANIZATION/CHESSON-LABORATORY-ASSOCIATES-IN,/funding-round/bf98304862c5417ead1c814ee8318cfd,debt_financing,,10/06/2013,100008
/organization/chesson-laboratory-associates-in,/funding-round/ea6dc0dbcfb97d0dabc3d587ca198def,venture,,10/10/2012,1588742
/ORGANIZATION/CHESSPARK,/funding-round/4023753610c2d66000d37748e4574246,seed,,01/07/2007,1000000
/organization/chesswood-group,/funding-round/fdad80fb828f271d40dd5d3dc8ebe70f,post_ipo_equity,,12/03/2015,32000000
/ORGANIZATION/CHESTERFIELD-HOUSE,/funding-round/716003a2eba45117258284e983989211,undisclosed,,01/08/2014,
/organization/chestnut-medical,/funding-round/1c36834339097ccbaec4c66ef8f0b674,venture,C,15/03/2008,7800000
/ORGANIZATION/CHEVIA,/funding-round/7cac034c3f113dfd66fe03f2baef7fdb,seed,,01/01/2009,100000
/organization/chevin,/funding-round/c6c35e705f430d3dc7be72e2199eb3b2,venture,,18/12/2001,1250000
/ORGANIZATION/CHEW,/funding-round/19b5c5e337af524facdc5a5b97f1c964,seed,,11/05/2015,189984
/organization/chew,/funding-round/42dac89a1ae5cc75f75a45cea572a6c3,seed,,17/11/2014,43844
/ORGANIZATION/CHEWSE,/funding-round/3805950d7187e7df52ba13f3addeb2e6,seed,,31/07/2012,
/organization/chewse,/funding-round/4cc5c2406ab9812632454e77775e230b,venture,A,03/08/2015,5900000
/ORGANIZATION/CHEWSE,/funding-round/7ced9fffdcd418a770c64cccc10a2c14,seed,,01/04/2013,1000000
/organization/chewse,/funding-round/824e02e4454484e375c2648f5ab0fb09,undisclosed,,25/08/2014,
/ORGANIZATION/CHEWSE,/funding-round/b8f6678628ac77630fa6a0a405431a86,seed,,23/02/2015,700000
/organization/chexology,/funding-round/eb5bcf6b50d7e2d01654262a00e37f7b,seed,,11/09/2015,1200000
/ORGANIZATION/CHEYENNE-MOUNTAIN-GAMES,/funding-round/003390b502ef9521d1ea56f86be84717,venture,,21/01/2010,1218942
/organization/cheyipai,/funding-round/306336706207ea501e07cc10bb4a4b3f,venture,A,01/01/2011,5000000
/ORGANIZATION/CHEYIPAI,/funding-round/b125d7edf024bd6487d40db295f4c401,venture,B,01/03/2013,20000000
/organization/cheyipai,/funding-round/b4728206dcd44847b2207122a356c960,venture,D,02/03/2015,110000000
